DPF/FAP filter,Kubikaža,Digitalna klima,Alarm,Vrsta enterijera,price_by_agreement,views,Memorija sjedišta,Klimatizacija,Bluetooth,Emisioni standard,Senzor kiše,Servisna knjiga,Svjetla,Pogon,El. podizači stakala,Masaža sjedišta,Oldtimer,display_price,ABS,Sjedećih mjesta,state,shipping,Boja,Registrovan,Servo volan,El. pomjeranje sjedišta,Tip,Touch screen (ekran),Turbo,Senzor auto. svjetla,USB port,Centralna brava,ESP,Maglenke,Park assist,Muzika/ozvučenje,Komande na volanu,Metalik,Naslon za ruku,Posjeduje gume,Start-Stop sistem,Prilagođen invalidima,Strane tablice,Šiber,Snaga motora (KW),Navigacija,Udaren,price,Parking kamera,Parking senzori,Konjskih snaga,Hlađenje sjedišta,Auto kuka,Head up display,Zaštita/Blokada,model_id,Garancija,Broj prethodnih vlasnika,Hill assist,Transmisija,brand,Car play,free_delivery,ISOFIX,Registrovan do,Broj stepeni prijenosa,Airbag,Panorama krov,Grijanje sjedišta,Tempomat,Senzor mrtvog ugla,Alu felge,Kilometraža,Rolo zavjese,Ocarinjen,model,Gorivo,Daljinsko otključavanje,Električni retrovizori,Godište,Broj vrata
True,2.2,True,True,Koža i platno,False,2092,False,Dvozonska,True,Euro 5,True,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,True,SUV,False,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,125.0,True,False,22500.0,Nema,Naprijed i nazad,170.0,False,False,False,Ostalo,1002.0,0,Prvi vlasnik,True,Automatik,Mercedes-Benz,False,False,True,07/2024,6+R,True,False,True,True,False,True,243000.0,False,False,GLK 220,Dizel,True,True,2010,4/5
True,2.0,True,True,Koža,False,2129,False,Dvozonska,True,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Zimske,False,False,False,False,100.0,False,False,15500.0,Nema,Nema,140.0,False,False,False,Ostalo,75.0,0,1,True,Manuelni,Audi,False,False,True,07/2024,6+R,True,False,True,True,False,True,249000.0,False,False,A4,Dizel,True,True,2009,4/5
True,1.9,True,True,Ostalo,False,1163,False,Dvozonska,True,Euro 5,False,False,Xenon,Prednji,False,False,False,True,True,5,used,no_shipping,Crvena,True,True,False,Karavan,False,True,False,False,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,96.0,False,False,6500.0,Nema,Nema,140.0,False,False,False,Ostalo,75.0,0,1,False,Manuelni,Audi,False,False,True,05/2025,6+R,True,False,False,True,False,True,300000.0,False,False,A4,Dizel,True,False,2003,4/5
True,1.6,False,False,Platno,False,11262,False,Dvozonska,False,Euro 5,False,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,True,Karavan,True,True,True,False,True,True,True,False,Ostalo,True,True,True,Ostalo,True,False,False,False,77.0,False,False,18999.0,Nema,Naprijed i nazad,105.0,False,True,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,True,07/2024,6+R,True,False,True,True,False,True,247282.0,True,true,Passat,Dizel,True,True,2014,4/5
False,1.0,True,False,Platno,False,23567,False,Dvozonska,False,Euro 5,False,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Monovolumen,False,True,True,False,True,True,False,False,Ostalo,True,True,False,Ljetne,True,False,False,False,92.0,False,False,15600.0,Nema,Nazad,125.0,False,True,False,Ostalo,477.0,0,1,False,Manuelni,Ford,False,False,True,07/2024,6+R,True,False,True,False,False,True,90800.0,False,true,C-Max,Benzin,True,True,2017,4/5
True,2.0,False,False,Platno,False,3412,False,Dvozonska,False,Euro 5,False,False,Halogena,Sva četiri,True,True,False,True,True,5,used,no_shipping,Zlatna,True,True,True,Karavan,False,True,True,False,True,True,True,False,Ostalo,True,True,True,Ostalo,True,False,False,False,103.0,False,False,21500.0,Nema,Naprijed i nazad,140.0,True,True,False,Ostalo,1596.0,0,1,False,Manuelni,Volkswagen,False,False,True,07/2024,6+R,True,False,True,False,False,True,242166.0,True,true,Passat,Dizel,True,True,2014,4/5
True,2.0,True,False,Platno,False,4817,False,Dvozonska,True,Euro 6,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Karavan,True,True,True,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,110.0,True,False,34999.0,Zadnja,Nazad,150.0,False,True,False,Ostalo,1450.0,0,1,False,Automatik,Škoda,False,False,True,07/2024,7+R,True,False,True,True,True,True,136736.0,False,true,Octavia,Dizel,True,True,2019,4/5
True,2.0,True,False,Koža,False,37072,True,Trozonska,False,Euro 6,False,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,Karavan,True,True,True,False,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,140.0,True,False,51500.0,Zadnja,Naprijed i nazad,190.0,False,True,False,Ostalo,1454.0,0,1,False,Automatik,Škoda,False,False,True,07/2024,7+R,True,False,True,True,True,True,162270.0,True,true,Superb,Dizel,True,True,2020,4/5
False,2.0,True,False,Platno,False,39686,False,Trozonska,False,Euro 6,False,True,Halogena,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,SUV,False,True,True,False,True,True,False,False,DVD MP3 plus LCD display,True,True,True,Ljetne,False,False,False,False,155.0,True,False,49999.0,Zadnja,Naprijed i nazad,211.0,False,True,False,Ostalo,969.0,0,1,False,Automatik,Mercedes-Benz,False,False,True,07/2024,7+R,True,False,True,True,False,True,218800.0,True,true,E 350,Hibrid,True,True,2018,4/5
True,1.6,False,False,Platno,False,1390,False,Jednozonska,False,Euro 5,False,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,77.0,False,False,12300.0,Nema,Nazad,105.0,False,False,False,Ostalo,8024.0,0,1,False,Manuelni,Seat,False,False,True,07/2024,5+R,True,False,False,False,False,True,241360.0,False,true,Altea XL,Dizel,True,True,2011,4/5
True,2.0,False,False,Koža,False,7500,False,Dvozonska,True,Euro 6,False,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Karavan,False,True,True,False,True,True,True,False,Ostalo,True,True,True,Ljetne i Zimske,True,False,False,False,133.0,True,False,24500.0,Nema,Naprijed i nazad,180.0,False,False,False,Ostalo,1659.0,0,1,False,Automatik,Volvo,False,False,True,07/2024,6+R,True,False,True,True,False,True,232370.0,True,true,V70,Dizel,True,True,2014,4/5
True,2.0,True,True,Platno,False,4971,False,Dvozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Karavan,True,True,True,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,135.0,True,False,34999.0,Zadnja,Nazad,184.0,False,True,False,Ostalo,1450.0,0,1,False,Automatik,Škoda,False,False,True,07/2024,7+R,True,False,True,True,True,True,179460.0,True,true,Octavia,Dizel,True,True,2020,4/5
False,1.0,False,False,Ostalo,False,114,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Malo auto,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ljetne i Zimske,False,False,False,False,22.0,False,False,20000.0,Nema,Nema,140.0,False,False,False,Ostalo,1743.0,0,2,False,Automatik,Renault,False,False,False,07/2024,6+R,True,False,False,False,False,False,82000.0,False,false,ZOE,Elektro,False,False,2015,4/5
False,1.0,True,False,Platno,False,10695,False,Dvozonska,False,Euro 5,True,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,True,Karavan,False,True,True,True,True,True,True,False,Ostalo,True,True,True,Ostalo,True,False,False,False,92.0,False,False,12800.0,Nema,Nazad,125.0,False,False,False,Ostalo,498.0,0,1,False,Manuelni,Ford,False,False,True,07/2024,6+R,True,False,True,True,False,True,177790.0,True,true,Focus,Benzin,True,True,2014,4/5
False,1.6,True,True,Ostalo,False,1503,False,Dvozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,True,False,Ostalo,True,True,False,Ljetne i Zimske,False,False,False,False,1.6,False,False,15800.0,Nema,Naprijed i nazad,140.0,False,True,False,Ostalo,1622.0,0,1,False,Manuelni,Volkswagen,False,False,False,02/2025,6+R,True,False,False,False,False,True,275000.0,False,false,Touran,Dizel,False,False,2012,4/5
True,1.6,True,False,Ostalo,False,1438,False,Dvozonska,True,Euro 6,True,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,True,True,False,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,85.0,True,False,28800.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1587.0,0,1,False,Automatik,Volkswagen,True,False,True,06/2024,7+R,True,False,False,True,False,True,170000.0,False,true,Golf,Dizel,True,True,2018,4/5
True,2.0,True,True,Ostalo,False,857,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,110.0,True,False,22999.0,Nema,Nema,150.0,False,False,False,Električna blokada,75.0,0,Prvi vlasnik,True,Manuelni,Audi,False,False,True,09/2024,6+R,True,False,True,True,False,True,245000.0,False,False,A4,Dizel,True,True,2013,4/5
False,2.0,False,False,Platno,False,494,False,Jednozonska,False,Euro 5,False,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,False,True,True,False,False,CD MP3,True,True,True,Ljetne,True,False,False,False,103.0,False,False,17000.0,Nema,Nema,140.0,False,False,False,Ostalo,1454.0,0,1,False,Manuelni,Škoda,False,False,False,08/2024,6+R,True,False,False,True,False,False,249270.0,False,false,Superb,Dizel,False,False,2014,4/5
False,2.0,False,False,Ostalo,False,6162,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,130.0,False,False,19900.0,Nema,Nema,177.0,False,False,False,Ostalo,78.0,0,1,False,Automatik,Audi,False,False,False,07/2024,6+R,False,False,False,False,False,False,298000.0,False,False,A6,Dizel,False,False,2012,4/5
True,3.0,True,True,Koža,False,651,True,Dvozonska,True,Euro 5,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Smeđa,True,True,True,Limuzina,False,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,True,150.0,True,False,32900.0,Nema,Naprijed i nazad,204.0,False,False,False,Električna blokada,78.0,0,Prvi vlasnik,True,Automatik,Audi,False,False,True,05/2025,7+R,True,False,False,True,False,True,181000.0,False,False,A6,Dizel,True,True,2012,4/5
True,2.0,True,True,Ostalo,False,3101,False,Dvozonska,False,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,True,Limuzina,False,True,True,True,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,103.0,True,False,15600.0,Nema,Naprijed i nazad,140.0,False,True,False,Ostalo,1597.0,0,1,False,Manuelni,Volkswagen,False,False,True,07/2024,6+R,True,False,True,True,True,True,230111.0,False,true,Passat CC,Dizel,True,False,2009,4/5
False,3.0,True,False,Ostalo,False,156,True,Jednozonska,True,Euro 5,True,False,Xenon,Zadnji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,False,False,False,True,True,True,False,DVD MP3 plus LCD display,True,False,True,Ljetne i Zimske,False,False,False,False,160.0,True,False,12000.0,Nema,Nema,218.0,False,False,False,Ostalo,147.0,0,1,False,Automatik,BMW,False,False,False,05/2025,6+R,True,False,True,True,False,True,350000.0,False,False,530,Dizel,True,True,2004,4/5
True,2.0,False,True,Ostalo,False,707,False,Jednozonska,False,Euro 5,True,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Karavan,False,True,True,False,True,True,True,False,Ostalo,False,True,True,Ostalo,False,False,False,False,103.0,False,False,10750.0,Nema,Naprijed i nazad,140.0,False,True,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,False,05/2025,6+R,True,False,False,True,False,True,245000.0,False,False,Passat,Dizel,True,True,2011,4/5
False,2.0,False,False,Ostalo,False,300,False,Jednozonska,False,Euro 6,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Bijela,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ljetne,False,False,False,False,110.0,False,False,33990.0,Zadnja,Naprijed i nazad,150.0,False,False,False,Ostalo,1622.0,0,1,False,Automatik,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,160000.0,False,False,Touran,Dizel,False,False,2019,4/5
False,3.0,False,False,Ostalo,False,376,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,180.0,False,False,35000.0,Nema,Nema,140.0,False,False,False,Ostalo,166.0,0,1,False,Automatik,BMW,False,False,False,07/2024,6+R,False,False,False,False,False,False,295000.0,False,False,730,Dizel,False,False,2011,4/5
True,2.2,True,True,Koža,False,4095,False,Dvozonska,False,Euro 5,True,False,LED,Prednji,True,True,False,True,True,5,used,no_shipping,Crna,True,True,True,Limuzina,False,True,True,False,True,True,False,False,CD MP3,True,True,True,Zimske,True,False,False,False,100.0,True,False,20000.0,Nema,Nazad,136.0,False,False,False,Električna blokada,959.0,0,1,False,Automatik,Mercedes-Benz,True,False,True,07/2024,9+R,True,False,True,True,False,True,379656.0,False,false,E 220,Dizel,True,True,2013,4/5
True,2.0,True,False,Platno,False,1219,False,Dvozonska,False,Euro 5,True,True,Halogena,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,SUV,False,True,True,False,True,True,True,False,CD MP3,True,True,True,Ljetne,True,False,False,False,110.0,False,False,18900.0,Nema,Nazad,150.0,False,True,False,Ostalo,1183.0,0,1,True,Manuelni,Nissan,False,False,True,07/2024,6+R,True,False,False,True,False,True,140000.0,False,False,Qashqai,Dizel,True,True,2011,4/5
True,3.0,True,True,Alkantara,False,280,False,Četverozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Limuzina,False,True,True,True,True,True,True,False,CD MP3,True,True,True,Zimske,True,False,False,False,150.0,True,False,25900.0,Nema,Naprijed i nazad,204.0,False,False,False,Ostalo,78.0,0,1,False,Automatik,Audi,True,False,True,07/2024,7+R,True,False,True,True,False,True,228000.0,True,true,A6,Dizel,True,True,2012,4/5
False,3.0,True,True,Koža,False,3210,True,Dvozonska,True,Euro 6,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,True,True,Terenac,False,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,True,200.0,True,False,75000.0,Zadnja,Naprijed i nazad,272.0,True,True,True,Električna+mehanička,85.0,0,1,True,Automatik,Audi,True,False,True,09/2024,8+R,True,True,True,True,True,True,176000.0,False,true,Q7,Dizel,True,True,2016,4/5
False,3.0,False,False,Ostalo,False,1480,False,Dvozonska,False,Euro 5,False,False,LED,Sva četiri,False,False,False,True,False,5,used,no_shipping,Plava,False,False,False,Terenac,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,176.0,False,False,33500.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1621.0,0,1,False,Automatik,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,236000.0,False,False,Touareg,Dizel,False,False,2011,4/5
False,2.0,True,True,Koža,False,10824,False,Dvozonska,False,Euro 6,False,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Limuzina,False,True,False,False,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,180.0,True,False,55990.0,Kamera 360,Naprijed i nazad,245.0,False,False,False,Ostalo,902.0,0,1,False,Automatik,Mercedes-Benz,False,False,True,07/2024,9+R,True,False,False,True,False,True,108826.0,False,false,C 300,Dizel,True,True,2019,4/5
False,1.9,True,True,Ostalo,False,1953,False,Dvozonska,False,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,False,True,True,True,False,CD MP3 plus pojačalo,True,True,True,Ljetne i Zimske,False,False,False,False,88.0,False,False,4800.0,Nema,Nema,140.0,False,False,False,Električna+mehanička,443.0,0,1,False,Manuelni,Fiat,False,False,True,07/2024,5+R,True,False,True,True,True,True,2.0,True,False,Croma,Dizel,True,True,2008,4/5
True,1.6,True,True,Ostalo,False,2784,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,77.0,True,False,23500.0,Nema,Naprijed i nazad,105.0,False,False,False,Električna+mehanička,1587.0,0,Prvi vlasnik,True,Manuelni,Volkswagen,False,False,True,10/2024,5+R,True,False,False,True,False,True,241000.0,False,False,Golf,Dizel,True,True,2017,4/5
False,1.6,True,False,Ostalo,False,11582,False,Dvozonska,False,Euro 5,False,False,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,False,True,True,Karavan,True,False,True,False,True,True,True,True,Ostalo,True,False,True,Ostalo,False,False,False,False,77.0,True,False,15000.0,Nema,Naprijed i nazad,105.0,False,False,False,Ostalo,1596.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,True,False,True,True,False,True,255403.0,False,False,Passat,Dizel,True,True,2011,4/5
True,1.6,True,True,Ostalo,False,2756,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Karavan,False,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,84.0,True,False,13999.0,Nema,Naprijed i nazad,114.0,False,False,False,Električna blokada,312.0,0,Prvi vlasnik,False,Automatik,Citroen,False,False,True,07/2024,6+R,True,False,False,True,False,True,199000.0,False,False,C5,Dizel,True,True,2014,4/5
False,1.5,False,True,Ostalo,False,328,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Bijela,False,True,False,Limuzina,False,True,False,True,True,True,True,False,DVD MP3 plus LCD display,True,False,True,Ostalo,False,False,False,False,70.0,True,False,12900.0,Nema,Nema,140.0,False,False,False,Ostalo,1350.0,0,1,False,Manuelni,Renault,False,False,False,07/2024,6+R,True,False,False,True,False,False,168000.0,False,False,Megane,Dizel,True,True,2014,4/5
False,1.5,False,False,Ostalo,False,2045,False,Jednozonska,False,Euro 5,False,False,Halogena,Sva četiri,False,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Terenac,False,False,False,False,False,True,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,81.0,False,False,15800.0,Nema,Nema,110.0,False,False,False,Ostalo,341.0,0,1,False,Manuelni,Dacia,False,False,False,07/2024,6+R,True,False,False,False,False,False,142700.0,False,False,Duster,Dizel,True,False,2011,4/5
True,2.0,True,False,Ostalo,False,3705,False,Dvozonska,True,Euro 6,True,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,False,True,True,Monovolumen,True,False,True,True,True,True,True,True,Ostalo,True,True,True,Ostalo,True,False,False,False,110.0,True,False,44500.0,Nema,Nema,150.0,False,False,False,Ostalo,1843.0,0,1,False,Automatik,Škoda,True,False,False,07/2024,6+R,True,False,False,True,True,True,208561.0,False,False,Kodiaq,Dizel,True,True,2018,4/5
False,1.6,True,False,Koža,False,84,False,Jednozonska,True,Euro 5,False,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Bordo,True,True,False,Malo auto,False,True,False,True,True,True,True,False,CD MP3,True,True,True,Ostalo,False,False,False,False,88.0,True,False,9999.0,Nema,Nazad,120.0,False,False,False,Ostalo,317.0,0,Prvi vlasnik,False,Manuelni,Citroen,False,False,True,07/2024,6+R,True,False,True,True,False,True,186000.0,False,false,DS3,Plin,True,True,2011,2/3
True,1.6,False,True,Ostalo,False,758,False,Jednozonska,False,Euro 5,False,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Monovolumen,False,True,False,True,True,True,True,False,CD MP3,True,True,True,Ljetne i Zimske,False,False,False,False,77.0,False,False,9600.0,Nema,Nema,105.0,False,False,False,Ostalo,8024.0,0,1,True,Manuelni,Seat,False,False,True,03/2025,6+R,True,False,False,False,False,False,217000.0,False,true,Altea XL,Dizel,True,True,2010,4/5
False,1.6,False,False,Ostalo,False,340,False,Jednozonska,False,Euro 5,False,True,Halogena,Prednji,True,False,False,True,True,7,used,no_shipping,Crna,False,True,False,Caddy,False,True,False,False,True,True,False,False,Ostalo,False,False,True,Ostalo,False,False,False,False,77.0,False,False,18300.0,Nema,Nema,105.0,False,False,False,Ostalo,1581.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,5+R,True,False,False,True,False,False,315518.0,False,true,Caddy,Dizel,True,True,2012,4/5
True,1.6,True,True,Platno,False,2869,False,Dvozonska,True,Euro 6,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Bordo,False,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,81.0,True,False,18500.0,Nema,Naprijed i nazad,110.0,False,False,False,Električna+mehanička,1213.0,3,1,False,Manuelni,Opel,False,False,True,07/2024,5+R,True,False,False,True,True,True,190000.0,True,true,Astra,Dizel,True,True,2017,4/5
True,2.0,True,False,Ostalo,False,444,False,Jednozonska,False,Euro 4,False,True,LED,Zadnji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,True,False,False,False,True,True,False,Ostalo,True,True,True,Ljetne i Zimske,False,False,False,False,110.0,True,False,6750.0,Nema,Nema,150.0,False,False,False,Ostalo,133.0,0,1,False,Manuelni,BMW,False,False,False,07/2024,5+R,True,False,True,True,False,True,325000.0,False,False,320,Dizel,True,False,2003,4/5
